nameseq,k1,k2,k3,k4,k5,label
non-promoter-781,1.973328639742789,3.8556752830605148,5.445876475888277,6.054632988093024,6.214838488746853,promotor
non-promoter-782,1.9803464138951994,3.8037380590802505,5.307944868897901,6.019313917552468,6.188864462772827,promotor
non-promoter-783,1.991122414039628,3.9184539577019217,5.46163739358241,6.157197090657128,6.266786540694905,promotor
non-promoter-784,1.937608902812895,3.7955292242763834,5.1424059891662885,5.846111673907247,6.1628904367988,promotor
non-promoter-785,1.9794979478327321,3.8907571655616304,5.373277267109675,6.157197090657127,6.266786540694905,promotor
non-promoter-786,1.9961046521181633,3.9453480648023675,5.391893406185868,5.99367289191144,6.188864462772827,promotor
non-promoter-787,1.991627520580078,3.9297498590461775,5.396834666003122,6.105915039375075,6.214838488746852,promotor
non-promoter-788,1.981339441415245,3.7876490396180444,5.102592735650761,5.804507667524725,6.0330203069286705,promotor
non-promoter-789,1.9589725077833622,3.7684539577019214,5.143670109041096,5.785151577725666,6.110942384850749,promotor
non-promoter-790,1.9659902819357726,3.843576696676414,5.350816032795531,5.94239084062939,6.162890436798801,promotor
non-promoter-791,1.9832995220211744,3.832046340411381,5.248286090135912,5.932712795729858,6.162890436798801,promotor
non-promoter-792,1.9520692869361014,3.829784158579411,5.164045304920044,5.900786834246868,6.214838488746853,promotor
non-promoter-793,1.991627520580078,3.909952247477754,5.346201754610717,5.9839948470119095,6.188864462772827,promotor
non-promoter-794,1.9803464138951994,3.848824265477477,5.293977741711062,6.0802740137340505,6.214838488746853,promotor
non-promoter-795,1.9314482055082856,3.7553676923181825,5.161190083537984,5.81418571242426,6.110942384850748,promotor
non-promoter-796,1.9970425090669612,3.851843951979804,5.297654881653509,5.993672891911442,6.214838488746853,promotor
non-promoter-797,1.957728473836005,3.845838878508384,5.31594403909726,5.977709911169946,6.188864462772827,promotor
non-promoter-798,1.98691194736513,3.8105547771300556,5.100798945143466,5.727584590601652,5.981072254980619,promotor
non-promoter-799,1.9869119473651298,3.911400721241672,5.376132488491734,6.070595968834519,6.214838488746853,promotor
non-promoter-800,1.9961046521181633,3.8782150093306704,5.350816032795531,5.9777099111699465,6.214838488746853,promotor
non-promoter-801,1.9446197903807807,3.8349522474777533,5.208472836620384,5.993672891911441,6.266786540694905,promotor
non-promoter-802,1.9883036207569011,3.894641917706506,5.363721729107605,5.942390840629391,6.240812514720879,promotor
non-promoter-803,1.9843626851802951,3.856234695832998,5.339996374918653,5.968031866270415,6.214838488746853,promotor
non-promoter-804,1.9683464016642536,3.839133876404864,5.3399963749186545,6.0705959688345175,6.240812514720878,promotor
non-promoter-805,1.9969531181806306,3.9136972026068744,5.445876475888277,5.993672891911442,6.214838488746853,promotor
non-promoter-806,1.9412761621580892,3.7608776714920915,5.173600842922112,5.9230347508303245,6.240812514720878,promotor
non-promoter-807,1.9843626851802951,3.782771609038174,5.319294197407264,6.0705959688345175,6.240812514720879,promotor
non-promoter-808,1.9883036207569014,3.7985356706486737,5.238200881501355,5.870472373008402,6.110942384850748,promotor
non-promoter-809,1.8856939731182647,3.686079890369304,5.142079007533847,5.871752699548276,6.110942384850749,promotor
non-promoter-810,1.9891945446863777,3.81096611093335,5.22296963443971,5.968031866270415,6.240812514720878,promotor
non-promoter-811,1.998781899058905,3.896650523086767,5.436320937886207,5.993672891911442,6.240812514720878,promotor
non-promoter-812,1.9739474887974748,3.893716493692169,5.355757292612788,5.942390840629389,6.162890436798801,promotor
non-promoter-813,1.9500087168513311,3.8294803857483064,5.324235457224519,6.003350936810973,6.214838488746853,promotor
non-promoter-814,1.9607573031877166,3.8537380590802504,5.385688026493803,6.157197090657127,6.266786540694905,promotor
non-promoter-815,1.8850541190800012,3.6563553713178205,5.140612198658991,5.793549296085326,6.084968358876722,promotor
non-promoter-816,1.97187720556432,3.842528533687584,5.289363463526248,5.958353821370884,6.214838488746853,promotor
non-promoter-817,1.983588047541953,3.902201145875074,5.341260494793462,6.070595968834519,6.240812514720879,promotor
non-promoter-818,1.9944463138628048,3.912851258495258,5.179806222614177,5.810792603366692,6.065360891288061,promotor
non-promoter-819,1.974103277381131,3.875395478215887,5.372782330181728,6.157197090657127,6.266786540694905,promotor
non-promoter-820,1.9334771973231129,3.7624488842305013,5.264047007830046,6.12187802011657,6.240812514720878,promotor
non-promoter-821,1.97187720556432,3.839360049372209,5.314679919222451,6.070595968834519,6.240812514720878,promotor
non-promoter-822,1.9819309237264326,3.8622144293097236,5.352407134302782,6.0802740137340505,6.240812514720878,promotor
non-promoter-823,1.9803494290107926,3.9069325609754264,5.444612356013469,6.08027401373405,6.214838488746853,promotor
non-promoter-824,1.9326304274192987,3.789220252356454,5.227910894256967,6.019313917552467,6.240812514720879,promotor
non-promoter-825,1.9709713055744702,3.890468570732828,5.3063885010951894,5.942390840629388,6.1628904367988,promotor
non-promoter-826,1.9564167759760478,3.8534151647182138,5.4001848243131265,6.0705959688345175,6.240812514720878,promotor
non-promoter-827,1.9522383285551523,3.8116372396521174,5.214678216312449,5.968031866270414,6.188864462772827,promotor
non-promoter-828,1.9944463138628048,3.912851258495258,5.179806222614177,5.810792603366692,6.065360891288061,promotor
non-promoter-829,1.9916275205800782,3.812939697936516,5.202594438560762,5.881430744447805,6.162890436798801,promotor
non-promoter-830,1.9898881305881344,3.9588177085373335,5.477398311276544,6.054632988093025,6.188864462772827,promotor
non-promoter-831,1.9853274375338967,3.8443019653032073,5.235380393823839,5.871752699548273,6.1369164108247745,promotor
non-promoter-832,1.9851283028994486,3.8270180485287932,5.228645343499287,5.75823022554477,6.007046280954643,promotor
non-promoter-833,1.901947850206147,3.5718499596304496,4.985565995171817,5.907071770088831,6.1369164108247745,promotor
non-promoter-834,1.9944463138628048,3.726389501296691,5.0152940400527894,5.687592084463653,5.935490761417931,promotor
non-promoter-835,1.9121118878804149,3.697408027757124,5.134114571039027,5.993672891911442,6.188864462772827,promotor
non-promoter-836,1.949871559557208,3.7310858980199493,5.161517065170427,5.820470648266224,6.110942384850748,promotor
non-promoter-837,1.922311338832949,3.699870364976637,5.0664566220776805,5.814185712424261,6.084968358876723,promotor
non-promoter-838,1.9208364364073254,3.8279784909202235,5.237466432259034,6.044954943193492,6.214838488746852,promotor
non-promoter-839,1.9803494290107928,3.8642202523564544,5.360371570797601,5.9777099111699465,6.214838488746852,promotor
non-promoter-840,1.8851118186314675,3.6195905601320097,4.830317102684597,5.666624494420067,6.101138651056417,promotor
non-promoter-841,1.9417186609077042,3.7759528274987013,5.239994672008652,5.891108789347338,6.162890436798801,promotor
non-promoter-842,1.965895716766692,3.8643881717004334,5.391893406185866,6.0289919624519985,6.162890436798801,promotor
non-promoter-843,1.967113837988624,3.81931902334447,5.197653178743507,5.983994847011909,6.136916410824775,promotor
non-promoter-844,1.9287083917729702,3.8224080277571235,5.273602545832114,6.003350936810972,6.214838488746852,promotor
non-promoter-845,1.9732831460785674,3.842347499830972,5.222969634439709,5.958353821370884,6.162890436798801,promotor
non-promoter-846,1.9944463138628048,3.912851258495258,5.179806222614177,5.810792603366692,6.065360891288061,promotor
non-promoter-847,1.843422029496606,3.631051598486716,5.152695976410679,5.835153302467847,6.101138651056418,promotor
non-promoter-848,1.9803494290107926,3.924058720398255,5.5629032163672205,6.054632988093025,6.240812514720878,promotor
non-promoter-849,1.9961046521181633,3.8591406028993704,5.303533279713131,5.977709911169947,6.240812514720878,promotor
non-promoter-850,1.856351747728859,3.672950199037636,5.063106463767676,5.862074654648743,6.084968358876723,promotor
non-promoter-851,1.9151999226133205,3.779461264217376,5.055107293568317,5.697270129363187,6.075164625082392,promotor
non-promoter-852,1.981261195746968,3.8557095825937484,5.2989190015283185,6.028991962451998,6.266786540694905,promotor
non-promoter-853,1.9544953762452772,3.8659573209491747,5.369927108799669,6.105915039375075,6.240812514720878,promotor
non-promoter-854,1.9566355596866203,3.8135141052605928,5.309738659405195,5.94239084062939,6.1369164108247745,promotor
non-promoter-855,1.9561593866453224,3.6976966225859274,5.140814887659038,5.932712795729858,6.1369164108247745,promotor
non-promoter-856,1.9885702856204883,3.8490587203982543,5.31594403909726,5.968031866270414,6.188864462772827,promotor
non-promoter-857,1.8958313336642676,3.743776852063958,5.2183553562548965,6.054632988093025,6.240812514720878,promotor
non-promoter-858,1.9891945446863777,3.90042977774912,5.436320937886209,6.070595968834519,6.240812514720878,promotor
non-promoter-859,1.9908781429925868,3.8941792263287143,5.303533279713132,5.9777099111699465,6.214838488746852,promotor
non-promoter-860,1.9550980686827844,3.797823642151917,5.335055115101398,5.923034750830327,6.162890436798801,promotor
non-promoter-861,1.9668857291711441,3.8501068833870837,5.3159440390972605,5.99367289191144,6.214838488746853,promotor
non-promoter-862,1.9206189148904418,3.7756088737334674,5.191447799051443,5.952068885528921,6.214838488746853,promotor
non-promoter-863,1.9184424555223027,3.7755956336034306,5.24955021001072,5.99367289191144,6.205034754952521,promotor
non-promoter-864,1.991122414039628,3.8749931039511307,5.297327900021068,5.977709911169946,6.162890436798801,promotor
non-promoter-865,1.9856263738161595,3.8940654468927605,5.436320937886208,6.105915039375075,6.266786540694905,promotor
non-promoter-866,1.8934241183856582,3.6872657868842187,5.193038900558693,5.993672891911442,6.214838488746853,promotor
non-promoter-867,1.9579385099049902,3.794502120690751,5.309738659405197,6.054632988093025,6.214838488746853,promotor
non-promoter-868,1.9754317060458033,3.9009185279654677,5.350816032795531,6.0802740137340505,6.240812514720879,promotor
non-promoter-869,1.9944463138628048,3.8929309079523415,5.432970779576203,6.054632988093024,6.266786540694905,promotor
non-promoter-870,1.9273633629840938,3.8353546217425105,5.452081855580341,6.080274013734049,6.205034754952521,promotor
non-promoter-871,1.8817132764080253,3.6304533494259124,4.963926679418063,5.794829622625196,6.084968358876723,promotor
non-promoter-872,1.9883036207569014,3.949145096349845,5.464987551892417,6.019313917552468,6.136916410824775,promotor
non-promoter-873,1.9064768350669654,3.676206403950409,5.104183837158012,5.94239084062939,6.188864462772827,promotor
non-promoter-874,1.9539971562893517,3.8342333229321266,5.229175014131774,6.009635872652936,6.1628904367988016,promotor
non-promoter-875,1.9564167759760478,3.8040266539090535,5.289363463526248,5.968031866270414,6.214838488746852,promotor
non-promoter-876,1.9478470868911315,3.837125989868464,5.261960969394847,5.916749814988361,6.1628904367988,promotor
non-promoter-877,1.9869119473651298,3.9177307525647977,5.439671096196213,5.977709911169947,6.188864462772827,promotor
non-promoter-878,1.9567975771827393,3.7649265250697193,5.24440626119342,5.974316802112378,6.240812514720878,promotor
non-promoter-879,1.8504015081418155,3.632080639944614,5.034934786689415,5.8301486931657545,6.188864462772827,promotor
non-promoter-880,1.9286366648649467,3.811891534947687,5.259432729645233,5.952068885528921,6.110942384850749,promotor
non-promoter-881,1.9653744479966802,3.7567366861793805,5.137464729349034,5.958353821370884,6.188864462772827,promotor
non-promoter-882,1.9892936331613535,3.9222873522723005,5.452081855580341,5.923034750830326,6.162890436798801,promotor
non-promoter-883,1.929719863116596,3.749435754668317,5.270252387522111,5.993672891911442,6.214838488746853,promotor
non-promoter-884,1.9009492654930302,3.659054226947781,4.994918844173841,5.759510552084639,6.075164625082391,promotor
non-promoter-885,1.974913149574022,3.913985797435677,5.42676539988414,6.003350936810973,6.214838488746853,promotor
non-promoter-886,1.7764616392215262,3.48030927181866,4.797531147421521,5.569065001158056,6.007046280954645,promotor
non-promoter-887,1.902622836862053,3.659682774179883,5.009618330993211,5.769188596984172,6.084968358876723,promotor
non-promoter-888,1.9803464138951994,3.852689896091421,5.238730552133843,5.814185712424261,6.1271126770304445,promotor
non-promoter-889,1.9718772055643197,3.8520180485287923,5.293775052711016,5.862074654648743,6.084968358876722,promotor
non-promoter-890,1.983588047541953,3.848098996850684,5.352902071230727,6.1218780201165695,6.240812514720878,promotor
non-promoter-891,1.9719445869121703,3.855326329859923,5.132523469531778,5.81418571242426,6.1369164108247745,promotor
non-promoter-892,1.9869119473651298,3.8253954782158868,5.153225647043166,5.942390840629389,6.188864462772827,promotor
non-promoter-893,1.904052895593593,3.695767497108387,5.05972157175313,5.794829622625196,6.084968358876722,promotor
non-promoter-894,1.9856263738161595,3.902489740703878,5.389038184803809,5.968031866270416,6.162890436798801,promotor
non-promoter-895,1.9796322626759806,3.8781786463077674,5.331704956791393,5.968031866270415,6.188864462772827,promotor
non-promoter-896,1.9773732457877882,3.6737097671976624,5.022029090377339,5.8364336290077174,6.1369164108247745,promotor
non-promoter-897,1.9589725077833622,3.8715620836455074,5.335055115101397,5.983994847011907,6.162890436798801,promotor
non-promoter-898,1.8505326140344862,3.5960733334291612,5.039346375874182,5.727584590601651,6.039386865314035,promotor
non-promoter-899,1.9417186609077042,3.787248728842957,5.146490596718615,5.81418571242426,6.110942384850748,promotor
non-promoter-900,1.8739092541413327,3.7001932593386737,5.141876318533802,5.913356705930795,6.214838488746853,promotor
non-promoter-901,1.8791177074912881,3.642259060389712,4.9448156034139235,5.7388741357457045,6.058994332902697,promotor
non-promoter-902,1.965237843670264,3.7993986728015536,5.194303020433502,5.907071770088833,6.188864462772827,promotor
non-promoter-903,1.9267354186800567,3.7738928645439445,5.349551912920722,5.968031866270415,6.240812514720878,promotor
non-promoter-904,1.9996728229883816,3.8986241100899335,5.360371570797601,6.0289919624519985,6.188864462772827,promotor
non-promoter-905,1.9801009284083202,3.72499310395113,5.122967931529708,5.798222731682766,6.101138651056417,promotor
non-promoter-906,1.9357305002309706,3.670453562284889,5.091773077773883,5.891108789347339,6.153086703004471,promotor
non-promoter-907,1.995384170811603,3.900395478215888,5.3063885010951894,5.99367289191144,6.214838488746853,promotor
non-promoter-908,1.9423726900824558,3.813950779058584,5.341260494793462,5.977709911169948,6.162890436798801,promotor
non-promoter-909,1.8689424028230797,3.597014061063204,5.077276279954558,5.891108789347338,6.110942384850748,promotor
non-promoter-910,1.9382625747467113,3.8065232906618003,5.331704956791393,5.94239084062939,6.162890436798801,promotor
non-promoter-911,1.978583948806226,3.88273730950494,5.512270304974815,6.157197090657126,6.266786540694905,promotor
non-promoter-912,1.965237843670264,3.825769730152419,5.289363463526247,5.9680318662704135,6.240812514720878,promotor
non-promoter-913,1.9234909986465836,3.761200565854127,5.172336723047305,5.907071770088832,6.188864462772827,promotor
non-promoter-914,1.8448326603615615,3.626634795794967,4.860574818198054,5.538419366214939,5.925687027623601,promotor
non-promoter-915,1.9961046521181633,3.921039033895927,5.414354640500011,6.054632988093024,6.240812514720878,promotor
non-promoter-916,1.9710017879478037,3.875193259338674,5.2748666657069245,5.948675776471352,6.179060728978496,promotor
non-promoter-917,1.9579385099049897,3.792005483938004,5.248286090135911,5.95835382137088,6.084968358876722,promotor
non-promoter-918,1.9891945446863777,3.8761186833530115,5.343346533228658,6.070595968834518,6.188864462772827,promotor
non-promoter-919,1.9883036207569014,3.827166846341841,5.173600842922113,5.952068885528921,6.266786540694905,promotor
non-promoter-920,1.9164732244941733,3.8300377350311194,5.26866128601486,5.916749814988362,6.1369164108247745,promotor
non-promoter-921,1.870595230860025,3.6260926245144547,5.0772762799545585,5.8814307444478064,6.214838488746853,promotor
non-promoter-922,1.9996728229883816,3.9159593844388434,5.331704956791392,5.968031866270416,6.188864462772827,promotor
non-promoter-923,1.9961046521181633,3.7752466804028395,5.136935058716545,5.748552180645237,5.997242547160313,promotor
non-promoter-924,1.9755444649095137,3.78544306118377,5.248286090135913,5.95206888552892,6.214838488746853,promotor
non-promoter-925,1.975431706045803,3.83640278473134,5.330440836916583,6.0289919624519985,6.240812514720878,promotor
non-promoter-926,1.9716703014874304,3.8774554411706443,5.419295900317266,6.0705959688345175,6.240812514720878,promotor
non-promoter-927,1.9273633629840936,3.8105890766632875,5.308474539530388,6.044954943193494,6.214838488746853,promotor
non-promoter-928,1.9719445869121701,3.8793474847814204,5.319294197407265,5.9839948470119095,6.214838488746853,promotor
non-promoter-929,1.7368420277241792,3.406242753076966,4.715908160883127,5.4421401994928,5.9256870276236,promotor
non-promoter-930,1.9079947740350411,3.7828922845229966,5.33379099522659,5.993672891911441,6.1369164108247745,promotor
non-promoter-931,1.9355197044802435,3.8255161537007107,5.2710743060824985,6.025598853394429,6.240812514720878,promotor
non-promoter-932,1.9588227619553609,3.773273093399673,5.237466432259035,5.794829622625197,6.0330203069286705,promotor
non-promoter-933,1.912016630906798,3.807603689694194,5.249550210010721,6.028991962451999,6.162890436798801,promotor
non-promoter-934,1.9794115720619947,3.798335515261131,5.26739716614005,5.8877156802897685,6.101138651056417,promotor
non-promoter-935,1.9924373927729695,3.8166222312041787,5.181892261049374,5.820470648266224,6.049190599108366,promotor
non-promoter-936,1.9716703014874302,3.864508847185258,5.359107450922791,5.9839948470119095,6.188864462772827,promotor
non-promoter-937,1.9206189148904418,3.790557010174086,5.222439963807223,5.968031866270415,6.188864462772827,promotor
non-promoter-938,1.8208039504040536,3.5574466511864684,5.0646628315703826,5.819190321726351,6.179060728978496,promotor
non-promoter-939,1.9935553899333285,3.8678514280496206,5.363721729107606,5.993672891911442,6.214838488746853,promotor
non-promoter-940,1.9754317060458033,3.8379396979365166,5.224233754314518,5.9777099111699465,6.240812514720878,promotor
non-promoter-941,1.8681648355140057,3.654897938015365,5.101328615775953,5.855789718806781,6.214838488746853,promotor
non-promoter-942,1.932438217912738,3.816898048583217,5.303533279713132,5.9327127957298575,6.1628904367988016,promotor
non-promoter-943,1.916353615322673,3.7559981774225504,5.184217811798946,5.907071770088832,6.084968358876723,promotor
non-promoter-944,1.9819309237264324,3.913460684196428,5.419295900317266,6.0352768982939615,6.214838488746853,promotor
non-promoter-945,1.9564167759760478,3.821273488816704,5.27695270414212,5.942390840629389,6.162890436798801,promotor
non-promoter-946,1.920520616925892,3.659033167544583,5.034934786689414,5.865467763706312,6.127112677030444,promotor
non-promoter-947,1.9970425090669612,3.8481332963839177,5.283158083834184,5.942390840629391,6.136916410824775,promotor
non-promoter-948,1.9771710960377469,3.8149996608912735,5.25240543139278,6.105915039375075,6.214838488746853,promotor
non-promoter-949,1.7926645645056385,3.4622076070275716,4.870130356200123,5.762903661142209,6.058994332902696,promotor
non-promoter-950,1.991122414039628,3.934952247477754,5.458782172200351,6.019313917552467,6.214838488746853,promotor
non-promoter-951,1.9719091625232679,3.7947907155195546,5.178542102739368,5.932712795729857,6.162890436798801,promotor
non-promoter-952,1.98010092840832,3.903535840203037,5.325499577099329,5.993672891911442,6.188864462772827,promotor
non-promoter-953,1.983588047541953,3.8119258344809204,5.278216824016928,5.942390840629391,6.240812514720878,promotor
non-promoter-954,1.9596712280178281,3.817730752564797,5.176456064304172,5.99367289191144,6.214838488746853,promotor
non-promoter-955,1.9400389517029457,3.7693019653032076,5.265638109337296,6.019313917552466,6.266786540694905,promotor
non-promoter-956,1.823907204206885,3.5705139206566776,4.923786444270092,5.793549296085328,6.02321657313434,promotor
non-promoter-957,1.9616497547241039,3.8767644720770837,5.385688026493802,6.070595968834518,6.240812514720878,promotor
non-promoter-958,1.9532229366900418,3.770164967456087,5.105413223328281,5.846111673907247,6.162890436798801,promotor
non-promoter-959,1.9970425090669612,3.8730195169479638,5.178542102739367,5.778866641883702,6.084968358876722,promotor
non-promoter-960,1.967113837988624,3.894065446892761,5.430115558194144,6.131556065016102,6.266786540694905,promotor
non-promoter-961,1.9520692869361016,3.7668758076558873,5.020437988870089,5.647268404621005,5.8933464432642095,promotor
non-promoter-962,1.8910611120726526,3.7004297777491204,5.093037197648692,5.907071770088831,6.240812514720878,promotor
non-promoter-963,1.9629195335436873,3.8411595398263882,5.279807925524179,6.0289919624519985,6.214838488746853,promotor
non-promoter-964,1.9653744479966802,3.8568461850238362,5.411004482190005,6.105915039375077,6.240812514720879,promotor
non-promoter-965,1.9052903356291313,3.7662993368421422,5.142079007533845,5.839826738065287,5.929124203032566,promotor
non-promoter-966,1.974849159231893,3.8203137652691344,5.341260494793461,5.862074654648743,6.013412839340009,promotor
non-promoter-967,1.9393116548387548,3.7771800864718768,5.10259273565076,5.85578971880678,6.084968358876722,promotor
non-promoter-968,1.9856263738161597,3.9322464957989247,5.430115558194143,6.0802740137340505,6.266786540694905,promotor
non-promoter-969,1.8647445021088318,3.6628512584952575,5.110354483145536,5.830148693165754,6.162890436798801,promotor
non-promoter-970,1.9961046521181633,3.8572464957989245,5.268661286014859,5.942390840629388,6.188864462772827,promotor
non-promoter-971,1.9446948441307086,3.84036113537804,5.305124381220382,6.054632988093024,6.240812514720879,promotor
non-promoter-972,1.976948685647897,3.8110517680410796,5.143140438408611,5.887715680289767,6.162890436798801,promotor
non-promoter-973,1.9386245385594776,3.7747045091223277,5.072662001769745,5.621627378979981,5.753672579599749,promotor
non-promoter-974,1.9697149752083492,3.8437768520639573,5.36992710879967,6.054632988093025,6.214838488746853,promotor
non-promoter-975,1.8257455743439372,3.5330924399105417,5.012473552375271,5.820470648266222,6.162890436798801,promotor
non-promoter-976,1.9709713055744702,3.911200565854127,5.1532256470431665,5.76918859698417,6.1369164108247745,promotor
non-promoter-977,1.9410510448306988,3.8019837489955597,5.113739375160081,5.865467763706311,6.162890436798801,promotor
non-promoter-978,1.8068847515379995,3.4759185279654674,4.879156223569708,5.814185712424262,6.1369164108247745,promotor
non-promoter-979,1.9883036207569011,3.8812867722513547,5.414354640500011,6.182838116298154,6.266786540694905,promotor
non-promoter-980,1.9235303415187615,3.751206403950409,5.183156380924183,5.820470648266224,6.110942384850748,promotor
non-promoter-981,1.991122414039628,3.8523670017293847,5.328849735409334,5.900786834246871,6.136916410824775,promotor
non-promoter-982,1.9634369390767952,3.7947112356168335,5.259105748012789,5.968031866270414,6.188864462772826,promotor
non-promoter-983,1.967819062814047,3.8457504390671247,5.153225647043165,5.794829622625197,6.033020306928671,promotor
non-promoter-984,1.991122414039628,3.83656864058565,5.24955021001072,5.932712795729858,6.162890436798801,promotor
non-promoter-985,1.9979334329964378,3.9389857974356772,5.461637393582412,6.08027401373405,6.188864462772827,promotor
non-promoter-986,1.9979334329964378,3.9307980220350074,5.4110044821900045,6.003350936810971,6.240812514720878,promotor
non-promoter-987,1.9961046521181633,3.9339061479785937,5.430115558194143,5.977709911169947,6.162890436798801,promotor
non-promoter-988,1.941276162158089,3.6919191079864144,5.142405989166288,5.865467763706312,6.162890436798801,promotor
non-promoter-989,1.9663517601564802,3.8470871968847575,5.248286090135911,5.942390840629389,6.188864462772827,promotor
non-promoter-990,1.9785839488062262,3.894118867956926,5.306388501095191,5.855789718806781,6.084968358876723,promotor
non-promoter-991,1.6853705384424114,3.159208820964384,4.212371056329531,4.814848059833563,5.165112236496067,promotor
non-promoter-992,1.8169622494805613,3.430763003657913,4.640196216499104,5.284900936589074,5.464521118476497,promotor
non-promoter-993,1.952011742998551,3.8055094272062044,5.168986564737298,5.810792603366691,6.162890436798801,promotor
non-promoter-994,1.991122414039628,3.8998724284663076,5.38936516643625,5.974316802112376,6.127112677030444,promotor
non-promoter-995,1.9588227619553609,3.8596293531157175,5.275193647339364,5.84611167390725,6.049190599108366,promotor
non-promoter-996,1.9450264787727958,3.7995214117760456,5.320885298914515,5.84611167390725,6.084968358876723,promotor
non-promoter-997,1.9663517601564802,3.868219502781144,5.314679919222451,6.009635872652935,6.240812514720879,promotor
non-promoter-998,1.924669457872658,3.748998824706737,5.19712350811102,6.019313917552466,6.188864462772827,promotor
non-promoter-999,1.9843626851802951,3.874381614760291,5.350816032795531,5.952068885528922,6.162890436798801,promotor
non-promoter-1000,1.9380503566581566,3.772321651805534,5.2183553562548965,5.993672891911442,6.240812514720878,promotor
non-promoter-1001,1.998781899058905,3.928535840203038,5.292713621836253,5.881430744447804,6.058994332902696,promotor
non-promoter-1002,1.965895716766692,3.846562083645508,5.314679919222452,5.9777099111699465,6.188864462772827,promotor
non-promoter-1003,1.8958313336642678,3.530832321568241,4.295613622682241,4.791231225990657,5.0454995274831145,promotor
non-promoter-1004,1.9996728229883816,3.9440654468927607,5.5280312226689485,6.105915039375077,6.240812514720878,promotor
non-promoter-1005,1.9095626256955798,3.7453137652691337,5.374868368616926,6.096236994475544,6.214838488746853,promotor
non-promoter-1006,1.9856263738161597,3.9283013852822606,5.477398311276544,6.105915039375075,6.240812514720878,promotor
non-promoter-1007,1.9892936331613535,3.8111274300325735,5.232525172441778,5.957073494831013,6.1628904367988,promotor
non-promoter-1008,1.9755444649095137,3.8946419177065055,5.273602545832114,5.871752699548273,6.1369164108247745,promotor
non-promoter-1009,1.9821521196764442,3.893070704968097,5.328849735409333,6.003350936810972,6.188864462772827,promotor
non-promoter-1010,1.9709713055744702,3.8965620836455077,5.268661286014859,5.891108789347338,6.1369164108247745,promotor
non-promoter-1011,1.9522383285551526,3.832771609038174,5.137791710981475,5.916749814988362,6.240812514720878,promotor
non-promoter-1012,1.9716703014874302,3.8486584096231664,5.122967931529708,5.772581706041741,6.049190599108366,promotor
non-promoter-1013,1.9418321825186209,3.8086949695628416,5.232525172441779,5.98399484701191,6.188864462772827,promotor
non-promoter-1014,1.9564167759760478,3.7863143452900814,5.126645071472155,5.7788666418837025,5.981072254980619,promotor
non-promoter-1015,1.965895716766692,3.862253009434454,5.373277267109674,6.0289919624519985,6.214838488746853,promotor
non-promoter-1016,1.98691194736513,3.8498703649766375,5.325499577099329,5.968031866270415,6.214838488746853,promotor
non-promoter-1017,1.989194544686378,3.7820463404113807,5.2066790461130905,6.009635872652933,6.214838488746852,promotor
non-promoter-1018,1.9625406786535804,3.8285358402030374,5.359107450922792,5.855789718806779,6.110942384850748,promotor
non-promoter-1019,1.976948685647897,3.9199908709070974,5.395243564495873,5.9777099111699465,6.188864462772827,promotor
non-promoter-1020,1.952011742998551,3.883783409004102,5.227583912624524,5.968031866270416,6.1369164108247745,promotor
non-promoter-1021,1.909891671111822,3.678099166405048,4.993035494738689,5.741730783521655,6.058994332902697,promotor
non-promoter-1022,1.9676040597005016,3.8636972026068745,5.309738659405196,5.968031866270414,6.188864462772827,promotor
non-promoter-1023,1.98691194736513,3.8998703649766373,5.347465874485526,6.003350936810971,6.188864462772827,promotor
non-promoter-1024,1.9944463138628048,3.9213619282579635,5.420560020192075,6.0289919624519985,6.1369164108247745,promotor
non-promoter-1025,1.9803494290107926,3.9371602894016977,5.20512267831038,5.820470648266223,6.058994332902697,promotor
non-promoter-1026,1.9400223800370693,3.754078011483549,4.9099436097156515,5.57534993700002,5.9516610535976255,promotor
non-promoter-1027,1.9944463138628048,3.9015300171563068,5.422151121699326,5.942390840629391,6.110942384850748,promotor
non-promoter-1028,1.9803494290107928,3.923622046600264,5.3823378681837974,6.054632988093023,6.214838488746852,promotor
non-promoter-1029,1.9564167759760478,3.841482434188424,5.452081855580341,6.105915039375076,6.240812514720878,promotor
non-promoter-1030,1.9596712280178281,3.891516733721658,5.290627583401057,6.044954943193494,6.214838488746853,promotor
non-promoter-1031,1.9869119473651298,3.857892284522997,5.312593880787254,6.028991962451998,6.162890436798801,promotor
non-promoter-1032,1.9659902819357726,3.862851258495258,5.428321767686849,6.0802740137340505,6.214838488746853,promotor
non-promoter-1033,1.8928477643056099,3.6270573474973844,5.076746609322072,5.871752699548275,6.214838488746853,promotor
non-promoter-1034,1.989194544686378,3.8028296931071757,5.193038900558694,5.830148693165755,6.084968358876723,promotor
non-promoter-1035,1.9869119473651298,3.880475127672971,5.445876475888277,6.044954943193492,6.214838488746853,promotor
non-promoter-1036,1.9723922221490908,3.7428171285163874,5.153225647043166,5.916749814988363,6.162890436798801,promotor
non-promoter-1037,1.9478470868911317,3.81732837830004,5.198917298618316,5.916749814988364,6.162890436798801,promotor
non-promoter-1038,1.7945869587393948,3.43003773503112,4.752608678793234,5.451818244392324,5.691920793857365,promotor
non-promoter-1039,1.9478470868911315,3.6150853179990023,4.672212988815318,5.235731667824721,5.474324852270827,promotor
